image_idx,diagram_type,type_confidence,visual_complexity,color_entropy,text_density,spatial_layout,enrichment,specific_num_nodes,specific_num_edges,specific_graph_density,specific_avg_node_degree,specific_is_connected,original_caption,enriched_caption,specific_num_segments,specific_has_labels,specific_is_donut,specific_color_coded,specific_num_shapes,specific_num_lines,specific_has_structure,specific_dominant_feature
2662,pie_chart,0.9,0.2064978773077237,0.053370282,0.2172697789053677,radial,"Pie chart with 18 segments, labeled",,,,,,"Circular Flow of the Open Economy, Circular Flow Diagram, elements: Star labeled 'Financial Institutions' at the top. Shapes for 'Households', 'Government', and 'Firms' in the center. Arrows depict flows: saving, taxes, expenditures, and government purchases, with labels indicating physical and monetary flows. Directions indicated for imports and exports.","Circular Flow of the Open Economy, Circular Flow Diagram, elements: Star labeled 'Financial Institutions' at the top. Shapes for 'Households', 'Government', and 'Firms' in the center. Arrows depict flows: saving, taxes, expenditures, and government purchases, with labels indicating physical and monetary flows. Directions indicated for imports and exports. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,False,,,,
2663,network_graph,0.8,0.18344241921891363,0.35995036,0.04192872117400419,networked,"Network graph with 60 nodes and 103 edges, density 0.06",60.0,103.0,0.05819209039548023,3.433333333333333,True,"Porter's 5 Forces, Circular Diagram, elements: Central circle labeled 'Porter's 5 Forces' with surrounding circles representing: 'New Entrants threat in Industry', 'Threat of existing substitutes', 'Power of Customers', 'Power of Suppliers', and 'Competition in the industry'.","Porter's 5 Forces, Circular Diagram, elements: Central circle labeled 'Porter's 5 Forces' with surrounding circles representing: 'New Entrants threat in Industry', 'Threat of existing substitutes', 'Power of Customers', 'Power of Suppliers', and 'Competition in the industry'. [Visual Analysis: Network graph with 60 nodes and 103 edges, density 0.06]",,,,,,,,
2664,network_graph,0.8,0.2538823863989807,0.47067887,0.18292682926829268,networked,"Network graph with 50 nodes and 186 edges, density 0.15",50.0,186.0,0.15183673469387754,7.44,True,"Agile Software Development Life Cycle, Circular Flow Diagram, elements: Two circular iterations labeled 'Iteration 1' and 'Iteration 2', each containing steps: Plan, Design, Develop, Test, Deploy, Review. An additional note indicates that iterations are repeated until completion.","Agile Software Development Life Cycle, Circular Flow Diagram, elements: Two circular iterations labeled 'Iteration 1' and 'Iteration 2', each containing steps: Plan, Design, Develop, Test, Deploy, Review. An additional note indicates that iterations are repeated until completion. [Visual Analysis: Network graph with 50 nodes and 186 edges, density 0.15]",,,,,,,,
2665,network_graph,0.8,0.3385640288012103,0.42901555,0.022026431718061675,networked,"Network graph with 254 nodes and 407 edges, density 0.01",254.0,407.0,0.01266689489900719,3.204724409448819,True,"Multiple Intelligences, Circular Diagram, elements: Circle divided into eight segments, each labeled with a type of intelligence: Musical, Bodily, Interpersonal, Linguistic, Logical, Naturalistic, Self, and Visual.","Multiple Intelligences, Circular Diagram, elements: Circle divided into eight segments, each labeled with a type of intelligence: Musical, Bodily, Interpersonal, Linguistic, Logical, Naturalistic, Self, and Visual. [Visual Analysis: Network graph with 254 nodes and 407 edges, density 0.01]",,,,,,,,
2666,network_graph,0.8,0.5773843219033424,0.50284934,1.0,networked,"Network graph with 224 nodes and 369 edges, density 0.01",224.0,369.0,0.014774183215887252,3.294642857142857,True,"OCEAN Model in the Workplace, Infographic, elements: Five sections for each personality trait: Openness, Conscientiousness, Extroversion, Agreeableness, and Neuroticism. Each section contains a summary of high score indicators and corresponding workplace behavior effects, accompanied by illustrative graphics.","OCEAN Model in the Workplace, Infographic, elements: Five sections for each personality trait: Openness, Conscientiousness, Extroversion, Agreeableness, and Neuroticism. Each section contains a summary of high score indicators and corresponding workplace behavior effects, accompanied by illustrative graphics. [Visual Analysis: Network graph with 224 nodes and 369 edges, density 0.01]",,,,,,,,
2667,pie_chart,0.9,0.36194891034680016,0.40840438,0.6658878504672897,radial,"Pie chart with 18 segments, labeled",,,,,,"Classical Conditioning Process, Flow Diagram, elements: Four sequential panels illustrating the stages of classical conditioning: 1. Before conditioning with food and salivation. 2. Before conditioning with a whistle and no salivation. 3. During conditioning combining whistle and food resulting in salivation. 4. After conditioning with the whistle eliciting salivation.","Classical Conditioning Process, Flow Diagram, elements: Four sequential panels illustrating the stages of classical conditioning: 1. Before conditioning with food and salivation. 2. Before conditioning with a whistle and no salivation. 3. During conditioning combining whistle and food resulting in salivation. 4. After conditioning with the whistle eliciting salivation. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,True,,,,
2668,network_graph,0.8,0.7709528485241696,0.8105225,0.6796875,networked,"Network graph with 196 nodes and 587 edges, density 0.03",196.0,587.0,0.030716902145473575,5.989795918367347,True,"Benefits of Jean Piaget's Stages of Cognitive Development, Infographic, elements: Vertical layout with four sections, each detailing a benefit: Understanding Learning Styles, Promoting Critical Thinking, Enhancing Communication, Facilitating Innovation. Each section includes a brief description and an illustrative icon.","Benefits of Jean Piaget's Stages of Cognitive Development, Infographic, elements: Vertical layout with four sections, each detailing a benefit: Understanding Learning Styles, Promoting Critical Thinking, Enhancing Communication, Facilitating Innovation. Each section includes a brief description and an illustrative icon. [Visual Analysis: Network graph with 196 nodes and 587 edges, density 0.03]",,,,,,,,
2669,network_graph,0.8,0.4527914760338805,0.7212515,0.34444444444444444,networked,"Network graph with 169 nodes and 288 edges, density 0.02",169.0,288.0,0.02028740490278952,3.408284023668639,True,"TPACK Framework, Venn Diagram, elements: Three overlapping circles labeled: Technological Knowledge (TK), Pedagogical Knowledge (PK), and Technological Pedagogical Knowledge (TPK), with an explanation of TPK on the right side.","TPACK Framework, Venn Diagram, elements: Three overlapping circles labeled: Technological Knowledge (TK), Pedagogical Knowledge (PK), and Technological Pedagogical Knowledge (TPK), with an explanation of TPK on the right side. [Visual Analysis: Network graph with 169 nodes and 288 edges, density 0.02]",,,,,,,,
2670,pie_chart,0.9,0.3408560025413382,0.49583238,0.2921535893155259,radial,"Pie chart with 18 segments, labeled",,,,,,"Theories of Learning - Behaviorism, , elements: Title at the top with 'Theories of Learning' and 'Behaviorism'. Outline includes sections: Introduction, Learning Theories, and specific theorists with topics like Operant Conditioning, Reinforcement, and Punishment.","Theories of Learning - Behaviorism, , elements: Title at the top with 'Theories of Learning' and 'Behaviorism'. Outline includes sections: Introduction, Learning Theories, and specific theorists with topics like Operant Conditioning, Reinforcement, and Punishment. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,True,,,,
2671,network_graph,0.8,0.25403256994498374,0.57985616,0.0671875,networked,"Network graph with 266 nodes and 382 edges, density 0.01",266.0,382.0,0.010838416796708753,2.8721804511278197,True,"McKinsey 7-S Model, Circular Flow Diagram, elements: Central node labeled 'Shared Values' surrounded by seven other nodes: 'Structure', 'Strategy', 'Systems', 'Skills', 'Staff', 'Style', indicating interconnections.","McKinsey 7-S Model, Circular Flow Diagram, elements: Central node labeled 'Shared Values' surrounded by seven other nodes: 'Structure', 'Strategy', 'Systems', 'Skills', 'Staff', 'Style', indicating interconnections. [Visual Analysis: Network graph with 266 nodes and 382 edges, density 0.01]",,,,,,,,
2672,network_graph,0.8,0.28931236227075674,0.6173073,0.12168141592920353,networked,"Network graph with 154 nodes and 297 edges, density 0.03",154.0,297.0,0.025210084033613446,3.857142857142857,True,"Psychosocial Development, Circular Diagram, elements: A circular diagram divided into eight segments representing different stages of development, each labeled with a stage name and its corresponding psychosocial conflict, starting from 'Infancy' and ending with 'Maturity'.","Psychosocial Development, Circular Diagram, elements: A circular diagram divided into eight segments representing different stages of development, each labeled with a stage name and its corresponding psychosocial conflict, starting from 'Infancy' and ending with 'Maturity'. [Visual Analysis: Network graph with 154 nodes and 297 edges, density 0.03]",,,,,,,,
2673,network_graph,0.8,0.2216938453092124,0.18484305,0.22550111358574612,networked,"Network graph with 91 nodes and 156 edges, density 0.04",91.0,156.0,0.0380952380952381,3.4285714285714284,True,"The Big Five Personality Traits, Network Diagram, elements: Central hexagon labeled 'PERSONALITY TRAITS' connected to five hexagons labeled: Openness, Conscientiousness, Extraversion, Agreeableness, and Neuroticism, each with corresponding icons.","The Big Five Personality Traits, Network Diagram, elements: Central hexagon labeled 'PERSONALITY TRAITS' connected to five hexagons labeled: Openness, Conscientiousness, Extraversion, Agreeableness, and Neuroticism, each with corresponding icons. [Visual Analysis: Network graph with 91 nodes and 156 edges, density 0.04]",,,,,,,,
2674,network_graph,0.8,0.3407067690807789,0.6203111,0.1390625,networked,"Network graph with 388 nodes and 783 edges, density 0.01",388.0,783.0,0.01042915368017262,4.036082474226804,True,"Vygotsky's Theory of Sociocultural Development, Circular Flow Diagram, elements: Central title 'Vygotsky's Theory of Sociocultural Development' with six circular elements surrounding it, labeled: Language, Mediation, ZPD (Zone of Proximal Development), Self-Regulation, Scaffolding, and Internalization, each containing descriptive text.","Vygotsky's Theory of Sociocultural Development, Circular Flow Diagram, elements: Central title 'Vygotsky's Theory of Sociocultural Development' with six circular elements surrounding it, labeled: Language, Mediation, ZPD (Zone of Proximal Development), Self-Regulation, Scaffolding, and Internalization, each containing descriptive text. [Visual Analysis: Network graph with 388 nodes and 783 edges, density 0.01]",,,,,,,,
2675,network_graph,0.8,0.16707564824861965,0.41596568,0.035416666666666666,networked,"Network graph with 75 nodes and 95 edges, density 0.03",75.0,95.0,0.03423423423423423,2.533333333333333,True,"Social Learning Theory, Network Diagram, elements: Three diamond shapes labeled 'Modeled Behavior', 'Innate Person', and 'Learning Environment' connected to a central flag labeled 'Social Learning Theory' with arrows indicating interrelations.","Social Learning Theory, Network Diagram, elements: Three diamond shapes labeled 'Modeled Behavior', 'Innate Person', and 'Learning Environment' connected to a central flag labeled 'Social Learning Theory' with arrows indicating interrelations. [Visual Analysis: Network graph with 75 nodes and 95 edges, density 0.03]",,,,,,,,
2676,network_graph,0.8,0.2566480928168695,0.42835063,0.16288951841359775,networked,"Network graph with 40 nodes and 115 edges, density 0.15",40.0,115.0,0.14743589743589744,5.75,True,"Lewin's Change Management Model, Flow Diagram, elements: Three stages represented by labeled circles: Unfreeze (1), Change (2), and Refreeze (3) with arrows indicating the flow between stages.","Lewin's Change Management Model, Flow Diagram, elements: Three stages represented by labeled circles: Unfreeze (1), Change (2), and Refreeze (3) with arrows indicating the flow between stages. [Visual Analysis: Network graph with 40 nodes and 115 edges, density 0.15]",,,,,,,,
2677,pie_chart,0.9,0.39023041229974875,0.27244633,1.0,radial,"Pie chart with 18 segments, labeled",,,,,,"Psychosexual Stages of Development, Flowchart, elements: Four main stages labeled: Oral, Anal, Phallic, and Genital, with associated characteristics and behaviors listed beside each. Arrows indicate direction of influence from feeding and training experiences.","Psychosexual Stages of Development, Flowchart, elements: Four main stages labeled: Oral, Anal, Phallic, and Genital, with associated characteristics and behaviors listed beside each. Arrows indicate direction of influence from feeding and training experiences. [Visual Analysis: Pie chart with 18 segments, labeled]",18.0,True,True,False,,,,
2678,network_graph,0.8,0.34243256395729843,0.8350384,0.08541666666666667,networked,"Network graph with 279 nodes and 362 edges, density 0.01",279.0,362.0,0.009334467909543334,2.5949820788530467,True,"Social Learning, , elements: Illustration of a person interacting with a statue and a child, with the text 'SOCIAL LEARNING' prominently displayed.","Social Learning, , elements: Illustration of a person interacting with a statue and a child, with the text 'SOCIAL LEARNING' prominently displayed. [Visual Analysis: Network graph with 279 nodes and 362 edges, density 0.01]",,,,,,,,
